label,phrase,frequency
Shape,Dy_Ga_powder,1
Shape,Dy_film,1
Shape,Dy_coated_surface,1
Shape,diffusion_processed_sample,1
Shape,diffusion_processed_Nd_Fe_B_layer,1
Shape,diffusion_processed_Nd_Fe_B_hot_deformed_sample,1
Shape,diffusion_processed_film,1
Shape,0_μ_m,1
Shape,D,1
Shape,Cu_substituted_ribbon,1
Shape,Co_Zr_Si_B_melt_spun_ribbon,1
Shape,Co_phase,1
Shape,unit,1
Shape,Ce_substituted_Nd_Fe_B_ribbon,1
Shape,Ce_Nd_Fe_B_powder,1
Shape,Ce_Nd_Ce_Fe_B_ribbon,1
Shape,Ce_Fe_Co_B_sample,1
Shape,Ce_Fe_B_ribbon,1
Shape,Ce_Fe_B_melt_spun_ribbon,1
Shape,Ce_Fe_B_layer,1
Shape,Ce_Fe_B_core,1
Shape,carbon_free_ribbon,1
Shape,two_different_sample,1
Shape,soft,1
Shape,soft_phase,1
Shape,around_0_0_nm,1
Shape,approximately_0_nm,1
Shape,anisotropic_sample,1
Shape,anisotropic_Nd_Fe_B_composite_film,1
Shape,alloy_rod,1
Shape,alloy_powder,1
Shape,about_0_nm,1
Shape,0_μm,1
Shape,0_wt_._%_Nd_Cu_flake,1
Shape,0_nm_<_t_<_0_nm,1
Shape,0_mg_/_cm_2,1
Shape,0_f_site,1
Shape,0_0_nm,1
Shape,0_0_mm,1
Shape,0_:_0_structure,1
Shape,0_:_0_phase,1
Shape,0_:_0_:_0_phase,1
Shape,<_0_nm,1
Shape,~_0_nm,1
Shape,Pr_Co_thin_film,1
Shape,Nd_Cu_flake,1
Shape,Nd_Cu_infiltrated_sample,1
Shape,Nd_Cu_powder,1
Shape,Nd_Dy_Al_diffusion_processed_sample,1
Shape,Nd_Dy_Co_Cu_Fe_powder,1
Shape,Nd_Dy_Fe_B_flake,1
Shape,Nd_Dy_Fe_Co_B_single_layer,1
Shape,Nd_Dy_Fe_Co_C_B_melt_spun_ribbon,1
Shape,Nd_Dy_Fe_Ti_Nb_Co_B_ribbon,1
Shape,Nd_Fe_Al_ribbon,1
Shape,Nd_Fe_B_/_Dy_/_Nd_film,1
Shape,Nd_Fe_B_/_Dy_/_Nd_thin_film,1
Shape,Nd_Fe_B_/_Fe_/_Nd_Fe_B_trilayer,1
Shape,Nd_Fe_B_/_Fe_Co_interface,1
Shape,Nd_Fe_B_/_Fe_Co_layer,1
Shape,Nd_Fe_B_/_Nd_film,1
Shape,secondary_phase,1
Shape,Nd_Fe_B_based_flake,1
Shape,Nd_Fe_B_composite_film,1
Shape,Nd_Fe_B_core,1
Shape,Nd_Fe_B_Cu_Nb_ribbon,1
Shape,Nd_Fe_B_film,1
Shape,Nd_Fe_B_Ga_Nb_powder,1
Shape,Nd_Fe_B_Hf_melt_spun_ribbon,1
Shape,Nd_Fe_B_lattice,1
Shape,Nd_Fe_B_layer,1
Shape,Nd_Fe_B_magnetic_powder,1
Shape,Nd_Fe_B_matrix_phase,1
Shape,Nd_Fe_B_melt_spun_ribbon,1
Shape,Nd_Fe_B_nanoparticle,1
Shape,Nd_Fe_B_Nb_Ga_powder,1
Shape,Nd_Fe_B_Nb_rod,1
Shape,Nd_Fe_B_phase,1
Shape,Nd_Fe_B_ribbon,1
Shape,Nd_Fe_B_sample,1
Shape,Nd_Fe_B_thick_film,1
Shape,Nd_Fe_B_thin_film,1
Shape,Nd_Fe_B_type_magnetic_powder,1
Shape,Nd_Fe_B_type_powder,1
Shape,minor_phase,1
Shape,Nd_Fe_Co_Al_B_powder,1
Shape,Nd_Fe_Co_B_Ga_powder,1
Shape,Nd_Fe_Co_B_M_ribbon,1
Shape,Nd_Fe_Ga_B_powder,1
Shape,Nd_Fe_MCB_ribbon,1
Shape,Nd_Fe_Nb_Al_Cu_B_powder,1
Shape,Nd_Fe_Si_ribbon,1
Shape,Nd_Fe_Zr_Al_Cu_Ga_B_powder,1
Shape,Nd_Fe_Zr_B_C_ribbon,1
Shape,Nd_lean_magnetic_powder,1
Shape,Nd_Nb_Fe_B_ribbon,1
Shape,Nd_oxide_layer,1
Shape,Nd_Pr_Ce_Fe_B_ribbon,1
Shape,Nd_Pr_Fe_B_melt_spun_powder,1
Shape,Nd_Pr_Fe_B_melt_spun_ribbon,1
Shape,Nd_Pr_Fe_Co_B_ribbon,1
Shape,Nd_rich_GB_phase,1
Shape,Nd_rich_grain_boundary,1
Shape,Nd_rich_grain_boundary_phase,1
Shape,Nd_rich_magnetic_powder,1
Shape,Nd_rich_main_phase,1
Shape,Nd_rich_Nd_Fe_B_powder,1
Shape,Nd_rich_powder,1
Shape,Nd_site,1
Shape,NdFeB_layer,1
Shape,NdFeB_powder,1
Shape,NdFeB_ribbon,1
Shape,particle,1
Shape,Pr_Al_Ni_Cu_ribbon,1
Shape,Pr_Co_/_Co_multilayer,1
Shape,Pr_Co_C_phase,1
Shape,hot_pressed_sample,1
Shape,Pr_Cu_diffusion_processed_sample,1
Shape,Pr_Cu_powder,1
Shape,Pr_Cu_sample,1
Shape,Pr_Dy_Cu_ribbon,1
Shape,Pr_Fe_B_/_α_Fe_film,1
Shape,Pr_Fe_B_Cu_ribbon,1
Shape,Pr_Fe_B_film,1
Shape,Pr_Fe_B_Mn_ribbon,1
Shape,Pr_Fe_B_phase,1
Shape,Pr_Fe_B_ribbon,1
Shape,Pr_Fe_B_thick_film,1
Shape,Pr_Fe_C_B_ribbon,1
Shape,Pr_Fe_C_type_ribbon,1
Shape,Pr_Fe_Co_B_C_ribbon,1
Shape,Pr_Fe_Nb_B_ribbon,1
Shape,Pr_Fe_Ti_Co_B_C_ribbon,1
Shape,Pr_rich_intergranular_phase,1
Shape,PrCo_phase,1
Shape,PrCo_ribbon,1
Shape,R,1
Shape,RE_rich_grain_boundary,1
Shape,RE_rich_intergranular_phase,1
Shape,RE_rich_phase,1
Shape,film,1
Shape,nanocomposite_film,1
Shape,sintered_sample,1
Shape,single_phase,1
Shape,Sm_Co_layer,1
Shape,Sm_Co_melt_spun_ribbon,1
Shape,Sm_Co_powder,1
Shape,Sm_Co_R_phase,1
Shape,Sm_doped_ribbon,1
Shape,Sm_Fe_Cu_Ga_C_ribbon,1
Shape,Sm_Fe_Cu_Si_C_ribbon,1
Shape,Sm_Fe_Ga_C_ribbon,1
Shape,Sm_Fe_N_ribbon,1
Shape,Sm_Fe_phase,1
Shape,Sm_Fe_ribbon,1
Shape,Sm_Fe_Si_C_ribbon,1
Shape,Sm_Fe_Ti_ribbon,1
Shape,SmCo_Fe_ribbon,1
Shape,SmCo_phase,1
Shape,SmCo_ribbon,1
Shape,SmCo_single_phase,1
Shape,SmCo_Zr_C_ribbon,1
Shape,SmCo_Zr_ribbon,1
Shape,SmFe_TiV_ribbon,1
Shape,surface_area,1
Shape,layer,1
Shape,Ta_free_film,1
Shape,Ta_free_Nd_Fe_B_ribbon,1
Shape,bulk,1
Shape,"Sm_(_Co_,_Cu_)_hard_magnetic_film",1
Shape,exchange_coupled_Nd_Fe_B_/_Fe_multilayer_thin_film,1
Shape,hard_and_soft_magnetic_phase,1
Shape,anisotropic_[_Nd_Fe_B_/_Ta_/_Fe_Co_/_Ta_]_nanocomposite_multilayer_film,1
Shape,Ta_(_0_nm_)_spacer_layer,1
Shape,Nd_Fe_B_/_Fe_Co_layer,1
Shape,nanocomposite_mutlilayer_film,1
Shape,[_Nd_Fe_B_(_0_nm_)_/_Nd_(_0_nm_)_/_Ta_(_0_nm_)_/_Fe_Co_(_0_nm_)_/_Ta_(_0_nm_)_]_/_Nd_Fe_B_(_0_nm_)_/_Nd_(_0_nm_),1
Shape,Nd_Fe_B_/_Fe_nanocomposite_film,1
Shape,multilayer_composite_thin_film,1
Shape,thin_film_with_N_=_0,1
Shape,Fe_Co_(_0_nm_)_soft_magnetic_layer,1
Shape,Fe_layer,1
Shape,Ta_spacer_layer,1
Shape,N_=_0_film,1
Shape,anisotropic_Nd_Fe_B_composite_film,1
Shape,Fe_Co_particle,1
Shape,deposited_Ta_spacer_layer,1
Shape,0_wt_%_Dy_containing_{_[_Nd_(_Y_Dy_)_]_Co_Fe_B_}_+_Ti_C_ribbon,1
Shape,0_wt_%_Dy_containing_{_[_(_Nd_(_Y_Dy_)_]_Co_Fe_B_}_+_Ti_C_ribbon,1
Shape,as_spun_ribbon,1
Shape,two_different_sample,1
Shape,"Dy_enriched_(_Nd_,_Dy_)_Fe_B_grain_boundary",1
Shape,approximately_0_nm,1
Shape,(_Nd_Ce_)_Fe_B,1
Shape,melt_spun_ribbon_of_Nd_Fe_B,1
Shape,0_%_Dy_substitution_(_0_wt_._%_)_(_Nd_Dy_)_Fe_B_melt_spun_ribbon,1
Shape,Nd_Fe_Al_ribbon,1
Shape,Nd_Fe_Si_ribbon,1
Shape,"amorphous_cylinder_of_Ln_Fe_Al_(_Ln_=_Nd_,_or_Pr_)",1
Shape,annealing_amorphous_ribbon,1
Shape,(_Nd_Ce_)_Fe_B_melt_spun_ribbon,1
Shape,(_Nd_Ce_)_Fe_Co_B_+_0_%_ZrC_melt_spun_ribbon,1
Shape,"(_Ce_,_Co_)_co_doped_Nd_Fe_B_sample",1
Shape,Cr,1
Shape,Mn,1
Shape,V_doped_sample,1
Shape,un_doped_sample,1
Shape,Cr_doped,1
Shape,Cr_containing_sample,1
Shape,sample_without_Hf,1
Shape,Nd_Fe_B_Hf_(_x_=_0_0_)_ribbon,1
Shape,0_wt_%_GBM_TM_powder,1
Shape,Zr_Co_Mo_melt_spun_ribbon,1
Shape,Zr_Co_W_melt_spun_ribbon,1
Shape,Co_Zr_Si_B_melt_spun_ribbon,1
Shape,thin_crystalline_structure,1
Shape,Nd_Fe_phase,1
Shape,alloy_powder,1
Shape,RE_rich_phase,1
Shape,"soft_magnetic_(_α_Fe_,_Fe_B_)",1
Shape,"hard_magnetic_(_Nd_,_Gd_)_Fe_B_nanophase",1
Shape,"hard_(_Nd_,_Gd_)_Fe_B_phase",1
Shape,magnetic_rod,1
Shape,amorphous_rod,1
Shape,RE_alloy_powder,1
Shape,thick_layer_nonferromagnetic_RE_rich_GB_phase,1
Shape,nonferromagnetic_RE_rich_phase,1
Shape,thin_layer,1
Shape,[_(_Nd_Pr_)_Ce_]_Fe_B_(_x_=_0_)_powder,1
Shape,0_:_0_structure,1
Shape,hard,1
Shape,magnetic_grain,1
Shape,annealed_sample,1
Shape,melt_spun_and_annealed_sample,1
Shape,melt_spun_Fe_Nd_B_ribbon,1
Shape,"(_Nd_,_Dy_)_Fe_B_core_shell_phase",1
Shape,Dy_Mn_(_wt_%_)_alloy_powder,1
Shape,Nd_(_FeCoAl_)_B,1
Shape,Nd_(_FeCo_)_B_phase,1
Shape,0_:_0_:_0_hard_magnetic_phase,1
Shape,Nd_(_FeCo_)_B_paramagnetic_phase,1
Shape,grain_structure,1
Shape,hard_magnetic_Nd_(_FeCoAl_)_B_(_T_or_0_:_0_:_0_)_phase,1
Shape,paramagnetic_Nd_(_FeCo_)_B_phase,1
Shape,this_sample,1
Shape,hot_deformed_sample,1
Shape,diffusion_processed_sample,1
Shape,sample_diffusion_processed,1
Shape,Nd_Fe_B_matrix_phase,1
Shape,rare_earth_element_rich_boundary_phase,1
Shape,sample_SrAl_Fe_O,1
Shape,unit_cell,1
Shape,"Nd_Fe_B_core_/_Nd_(_Fe_,_Co_)_B_shell_microstructure",1
Shape,Nd_Fe_B_single_layer_film,1
Shape,particle,1
Shape,Dy_Fe_B_phase,1
Shape,annealed_(_Nd_Dy_)_Fe_B,1
Shape,Nd_Fe_B_nanoparticle,1
Shape,Nd2Fe14B_nanoparticle,1
Shape,average_particle_size,1
Shape,α_Fe,1
Shape,initial_NdFeB_sample,1
Shape,Nd_Fe_B_lattice,1
Shape,Nd_rich_grain_boundary_phase,1
Shape,initial_sample,1
Shape,Ce_Fe_Co_B_sample,1
Shape,(_Nd_Ce_)_Fe_Co_B_ribbon,1
Shape,Ce_Fe_B_ribbon,1
Shape,as_melt_spun_ribbon,1
Shape,annealed_ribbon,1
Shape,"magnetically_hardened_(_Nd_,_Ce_)_Fe_B_shell",1
Shape,low_Ce_Nd_Ce_Fe_B_ribbon,1
Shape,Nd_Pr_Ce_Fe_B_ribbon,1
Shape,as_melt_spun_Ce_Fe_B_ribbon,1
Shape,"Ce_Fe_B_core_/_(_Ce_,_Nd_)_Fe_B_shell_microstructure",1
Shape,Nd_Fe_Nb_Al_Cu_B_powder,1
Shape,HDDR_Nd_Fe_B_type_powder,1
Shape,modified_HDDR_Nd_Fe_Nb_Al_Cu_Ga_B_powder,1
Shape,modified_powder,1
Shape,anisotropic_Dy_free_Nd_Fe_Zr_Al_Cu_Ga_B_powder,1
Shape,"regular_(_Nd_,_Dy_)_Fe_B_magnetic_hardening_shell",1
Shape,Nd_Fe_B_phase_grain,1
Shape,Dy_vapor_diffusion_processed_Nd_Fe_B_hot_deformed_sample,1
Shape,0_0_nm,1
Shape,Nd_Cu_diffusion_processed_sample,1
Shape,Ta_ribbon,1
Shape,Ta_spacer,1
Shape,Ta_spacer_layer,1
Shape,Tb_layer,1
Shape,TbCu_type_structure,1
Shape,thick_film,1
Shape,multilayer_film_(_N_=_0_),1
Shape,thin_crystalline_structure,1
Shape,thin_GB_phase,1
Shape,thin_layer,1
Shape,Ti_C_ribbon,1
Shape,TM_powder,1
Shape,without_Dy_Ga_powder,1
Shape,without_Nd_rich_phase,1
Shape,structure,1
Shape,α_Fe_film,1
Shape,α_Fe_multilayer_film,1
Shape,α_Fe_powder,1
Shape,α_Fe_thick_film,1
Shape,Nd_Cu_containing_film,1
Shape,Nd_Co_diffusion_processed_film,1
Shape,multilayer_thin_film,1
Shape,multilayer_film,1
Shape,Mo_spacer_layer,1
Shape,MnBi_powder,1
Shape,MnBi_layer,1
Shape,MnBi_film,1
Shape,Mn_Al_C_RE_ribbon,1
Shape,milled_sample,1
Shape,milled_powder,1
Shape,Nd_Fe_B_layer,1
Shape,film,1
Shape,Pr_Cu_diffusion_processed_sample,1
Shape,Nd_Cu_diffusion_processed_sample,1
Shape,Nd_Fe_B_Hf_melt_spun_ribbon,1
Shape,magnetic_phase,1
Shape,GB,1
Shape,RE_rich_grain_boundary,1
Shape,0_:_0_:_0_phase,1
Shape,soft_magnetic_phase,1
Shape,Dy_substituted_R_Fe_B_phase,1
Shape,Pr_Fe_B_phase,1
Shape,MgO_spacer_layer,1
Shape,melt_spun_Sm_Fe_ribbon,1
Shape,melt_spun_R_Fe_Ti_B_ribbon,1
Shape,melt_spun_Pr_Fe_VB_ribbon,1
Shape,melt_spun_Pr_Fe_VB_C_ribbon,1
Shape,melt_spun_Pr_Fe_V_B_C_ribbon,1
Shape,melt_spun_Pr_Fe_B_Mn_ribbon,1
Shape,melt_spun_powder,1
Shape,melt_spun_Nd_Fe_B_ribbon,1
Shape,melt_spun_Nd_Fe_B_powder,1
Shape,Ce_Fe_B_(_B_)_sample,1
Treatment,0_°C,30
Treatment,0_°C,10
Treatment,annealed,8
Treatment,diffusion_temperature,8
Treatment,annealing_temperature,7
Treatment,0_min,6
Treatment,time,6
Treatment,annealed,5
Treatment,diffusion_process,5
Treatment,0_h,5
Treatment,heat_treatment,5
Treatment,dual_alloy_method,5
Treatment,temperature,4
Treatment,annealing_treatment,4
Treatment,thermal_annealing,4
Treatment,annealing_time,4
Treatment,0_K,3
Treatment,heated,3
Treatment,time,3
Treatment,diffusion_processed,3
Treatment,diffusion_process,3
Treatment,temperature,3
Treatment,annealing,3
Treatment,Dy_Cu,3
Treatment,annealing_condition,3
Treatment,thermal_annealing,2
Treatment,heat_treatment,2
Treatment,grain_boundary_diffusion_process,2
Treatment,diffusion_treatment,2
Treatment,diffusion_temperature,2
Treatment,annealing_treatment,2
Treatment,annealing_temperature,2
Treatment,annealing_process,2
Treatment,annealing,2
Treatment,height_reduction_rate,2
Treatment,grain_boundary_diffusion,2
Treatment,T,2
Treatment,grain_boundary_diffusion_process,2
Treatment,Pr_Cu_alloy,2
Treatment,Nd_Cu,2
Treatment,0_day,2
Treatment,heat_treated,2
Treatment,0_0_°C,2
Treatment,dual_alloy_magnet,2
Treatment,single_alloy_magnet,2
Treatment,GBDP,2
Treatment,diffusion_processing,2
Treatment,0_s,2
Treatment,conventional_annealing_condition,2
Treatment,0_year,1
Treatment,grain,1
Treatment,deposition_annealing,1
Treatment,diffusing_Pr_Cu_alloy,1
Treatment,Pr_Cu_diffusion_processed,1
Treatment,Pr_Cu_diffusion,1
Treatment,Nd_Dy_Al_grain_boundary_diffusion_process,1
Treatment,Nd_diffusion_process,1
Treatment,Nd_Cu_diffusion_processed_hot_deformed_magnet,1
Treatment,Nd_Cu_diffusion_process,1
Treatment,quenched,1
Treatment,HREE_grain_boundary_diffusion_process,1
Treatment,heating_rate,1
Treatment,0_K_/_s,1
Treatment,heat_treated,1
Treatment,GBDP,1
Treatment,diffusion,1
Treatment,diffusion_time,1
Treatment,diffusion_source,1
Treatment,Cu_diffusion,1
Treatment,cooling_rate,1
Treatment,annealing_time,1
Treatment,annealing_condition,1
Treatment,aging_time,1
Treatment,aging_temperature,1
Treatment,aging_process,1
Treatment,Nd_Cu_infiltration,1
Treatment,0_minute,1
Treatment,0_h,1
Treatment,Nd_diffusion_process,1
Treatment,He,1
Treatment,0_°C_<_T_<_0_°C,1
Treatment,Dy_diffusion_process,1
Treatment,diffusion_treatment,1
Treatment,~_0_°C,1
Treatment,diffusion_processed,1
Treatment,Pr_Cu_diffusion_source,1
Treatment,Pr_Cu_grain_boundary_diffusion_process,1
Treatment,Pr_Cu_eutectic_diffusion_process,1
Treatment,post_sintering_thermal_treatment,1
Treatment,diffusion,1
Treatment,cooling_rate,1
Treatment,annealing_process,1
Treatment,Nd_Co_diffusion_process,1
Treatment,various_temperature,1
Treatment,diffusion_time,1
Treatment,low_than_0_°C,1
Treatment,double_main_phase_alloy_method,1
Treatment,Nd_Cu_and_Nd_Ag_alloy,1
Treatment,modification_treatment,1
Treatment,diffusion_method,1
Treatment,optimum_diffusion_temperature,1
Treatment,diffusing_Pr_Cu,1
Treatment,Pr_Dy_Cu_ribbon,1
Treatment,diffusing_Pr_Cu_alloy,1
Treatment,heavy_rare_earth_Dy_element_grain_boundary_diffusion_process,1
Treatment,Pr_Cu,1
Treatment,Nd_Dy_Al_alloy,1
Treatment,eutectic_grain_boundary_diffusion_process,1
Treatment,electron_beam_exposure,1
Treatment,electron_beam_exposure_condition,1
Treatment,heating_rate,1
Treatment,exposed_to_electron_beam,1
Treatment,thermal_annealing_process,1
Treatment,electron_beam_condition,1
Value,0_kOe,81
Value,0_T,57
Value,0_T,45
Value,0_kA_/_m,40
Value,0_MGOe,32
Value,0_kOe,31
Value,0_kA_/_m,28
Value,0,28
Value,0_MGOe,25
Value,0_kJ_/_m_3,22
Value,0_kG,19
Value,0_%_/_°C,18
Value,0_kA_m_-_1,13
Value,0_kJ_/_m_3,10
Value,0_emu_/_g,9
Value,0,8
Value,0_MG_Oe,7
Value,0_K,7
Value,~_0_T,7
Value,0_kG,7
Value,0_emu_/_g,7
Value,0_0_T,6
Value,0_kJ_m_-_3,6
Value,0_%_/_K,6
Value,0_MA_/_m,5
Value,0_K,5
Value,about_0_T,4
Value,0_kA_m_-_1,4
Value,0_%_/_oC,4
Value,0_0_kA_/_m,3
Value,0_kJ_m_-_3,3
Value,about_0_MGOe,3
Value,0_%_/_°C,3
Value,0_kGs,3
Value,about_0_kA_/_m,3
Value,over_0_T,3
Value,0_0_kA_m_-_1,2
Value,0_0_kG,2
Value,0_0_MGOe,2
Value,0_G,2
Value,0_kJ_/_m,2
Value,0_MJ_/_m_3,2
Value,0_μ_m,2
Value,T,2
Value,curie_temperature_T,2
Value,0_m_/_s,2
Value,0_±_0_T,2
Value,0_g,2
Value,~_0_MGOe,2
Value,~_0_kOe,2
Value,~_0_kA_m_-_1,2
Value,0_%,2
Value,about_0_T,2
Value,0_G,2
Value,~_0_~_0_%,2
Value,~_0_K,2
Value,"0_,_0_Oe",2
Value,0_μ,2
Value,around_0_T,2
Value,0_%_K_-_1,1
Value,~_0_kJ,1
Value,~_0_kA_/_m,1
Value,~_0_kA_m_-_1,1
Value,~_0_MA_/_m,1
Value,~_0_MG_Oe,1
Value,~_0_MGOe,1
Value,<_0_MGOe,1
Value,0_0_m,1
Value,0_0_MG_Oe,1
Value,0_0_μ,1
Value,0_A_m,1
Value,0_A_m_2,1
Value,0_emu,1
Value,0_g,1
Value,0_kA,1
Value,0_kJ,1
Value,0_%_°C_-_1,1
Value,about_0_%,1
Value,0_±_0_kJ_m_-_3_be,1
Value,~_0_kJ_m_-_3,1
Value,~_0_%_°C_-_1,1
Value,low_than_0_kOe,1
Value,more_than_0_kOe,1
Value,approximately_0_MA_/_m,1
Value,>_0_°C,1
Value,>_0_kG,1
Value,0_MJ_/_m_3,1
Value,0_°C,1
Value,~_0_kA_/_m,1
Value,as_high_as_0_kOe,1
Value,up_to_0_kA_/_m,1
Value,as_high_as_0_MJ_/_m_3,1
Value,0_0_MGOe,1
Value,0_0_kA_/_m,1
Value,0_0_A_m_2_/_kg,1
Value,about_0_kJ_/_m_3,1
Value,0_A_m_2_/_kg,1
Value,0_Oe,1
Value,nearly_0_T,1
Value,about_0_kOe,1
Value,about_0_°C,1
Value,high_than_0_T,1
Value,up_to_0,1
Value,0_μ,1
Value,about_0_kA_/_m,1
Value,about_0_kJ_/_m_3,1
Value,about_0_μ,1
Value,approximately_0_kA_/_m,1
Value,approximately_0_MA_/_m,1
Value,about_0_°C,1
Value,0_A_/_m,1
Value,0_%,1
Value,15MGOe,1
